userId,menuItemId,rating
190,10,4
190,26,5
190,8,3
190,18,1
191,45,1
191,21,3
191,12,4
191,36,4
191,22,5
191,1,1
191,40,2
191,10,5
191,37,1
192,22,4
192,26,4
192,1,4
192,3,3
192,41,4
193,15,4
193,23,1
193,20,5
193,50,4
193,28,2
193,34,1
193,32,1
193,6,4
193,7,5
193,35,5
193,30,1
193,48,3
193,40,3
194,47,5
194,3,5
194,25,1
194,1,4
194,10,4
194,17,2
194,29,1
194,48,5
195,8,4
195,27,3
195,12,3
195,47,5
195,14,5
195,48,5
195,28,1
195,1,1
196,19,1
196,27,4
196,28,3
196,32,5
196,8,3
196,34,2
196,30,3
196,1,2
196,40,1
196,18,1
197,12,1
197,41,4
197,7,3
197,32,1
197,45,1
197,36,3
197,19,3
197,23,4
197,35,1
197,16,1
197,2,2
198,7,4
198,2,5
198,15,4
198,19,1
198,49,3
198,47,4
198,28,3
198,27,1
198,17,2
198,46,3
198,16,5
198,48,4
199,29,3
199,50,1
199,33,5
199,40,4
199,13,3
199,6,5
199,45,5
199,42,4
199,24,2
200,7,3
200,3,4
200,16,3
200,37,1
200,6,1
200,21,2
200,5,2
200,41,3
201,34,3
201,27,5
201,43,4
201,25,4
201,37,3
201,42,5
201,31,5
201,2,3
201,30,5
201,47,4
201,20,3
202,38,5
202,41,3
202,2,1
202,47,2
202,30,2
202,26,2
202,50,4
202,12,2
202,16,3
202,3,5
202,13,1
202,15,3
202,37,3
202,45,1
202,33,2
202,34,4
202,29,2
202,35,4
202,25,3
203,18,4
203,22,2
203,6,2
203,35,5
203,9,3
203,30,5
203,34,3
204,40,5
204,18,1
204,38,3
204,4,3
204,25,1
204,8,5
204,29,1
204,24,4
204,5,1
204,39,2
204,12,3
204,15,3
204,27,1
205,10,3
205,42,3
205,11,3
205,28,3
205,2,3
205,35,4
205,22,2
205,8,3
206,16,2
206,8,1
206,33,1
206,3,2
206,30,4
206,6,5
206,14,1
207,39,4
207,37,3
207,38,2
207,24,3
207,43,2
207,34,3
207,17,1
207,14,2
207,50,5
207,9,1
207,41,3
207,44,2
207,45,5
207,36,1
207,33,4
207,6,2
208,39,2
208,26,5
208,8,3
208,45,4
208,27,3
208,23,3
208,44,3
208,47,3
208,11,3
208,3,4
208,32,3
208,38,1
208,36,4
208,46,2
208,50,2
208,14,1
208,34,1
208,21,5
209,46,3
209,47,2
209,7,2
209,49,3
209,5,3
209,36,3
209,19,2
209,26,2
210,45,2
210,20,4
210,23,4
210,25,4
210,6,3
210,32,5
210,2,5
210,1,5
210,49,5
210,26,2
210,36,4
210,3,3
210,19,5
211,45,2
211,34,5
211,24,3
211,19,5
211,39,3
211,8,3
212,17,3
212,28,2
212,45,2
212,7,4
212,12,2
212,4,1
212,10,2
213,41,3
213,45,2
213,19,4
213,20,4
213,29,1
213,44,2
213,38,2
213,37,5
213,5,5
213,33,1
214,26,1
214,16,5
214,9,4
214,32,1
214,6,5
214,36,5
215,37,4
215,47,5
215,24,3
215,9,3
215,1,4
215,32,3
215,25,1
215,8,4
215,49,1
215,43,5
215,18,4
215,36,5
215,42,5
215,22,5
215,26,2
215,21,1
215,19,2
215,10,1
216,31,3
216,2,5
216,9,5
216,26,3
216,47,4
216,34,3
216,42,3
216,4,4
216,8,4
216,17,5
216,16,4
216,7,4
216,32,4
217,7,5
217,27,1
217,47,2
217,32,1
217,19,2
217,30,3
217,31,5
217,12,3
217,46,1
217,26,5
217,35,2
217,17,5
217,21,3
217,40,3
217,29,1
217,1,2
217,22,1
217,42,2
217,34,1
218,27,4
218,3,3
218,24,3
218,15,4
218,2,3
218,38,5
218,25,4
218,11,1
218,16,1
218,50,3
218,37,2
218,45,4
218,46,5
218,39,3
218,6,3
218,26,4
219,11,2
219,21,2
219,19,1
219,45,2
219,20,4
219,47,2
219,28,5
219,32,1
219,48,5
219,1,2
219,7,1
219,33,3
219,2,4
220,27,4
220,3,5
220,9,5
220,36,2
220,28,4
220,20,5
220,12,1
220,6,5
220,2,2
220,17,5
220,30,3
220,32,3
221,28,1
221,33,2
221,14,3
221,8,4
221,1,3
221,48,5
221,36,3
221,37,2
221,34,5
221,22,5
221,38,5
221,17,4
222,10,4
222,38,1
222,32,3
222,5,1
222,39,3
222,1,5
222,43,1
222,15,3
222,2,3
222,49,5
222,30,4
222,35,5
222,36,3
223,34,3
223,11,5
223,16,4
223,21,2
223,32,1
223,33,3
223,39,5
223,35,1
223,40,2
223,22,1
223,2,4
223,45,1
223,50,5
223,18,4
224,35,3
224,9,4
224,15,5
224,45,4
224,24,4
224,33,3
225,22,5
225,5,5
225,6,5
225,41,1
225,42,5
225,45,1
225,4,4
225,18,5
225,23,2
225,40,3
225,38,5
225,25,3
225,14,1
226,13,4
226,39,4
226,31,3
226,21,5
226,22,1
226,27,3
226,38,3
226,2,1
227,32,3
227,30,4
227,11,5
227,43,5
227,20,2
227,33,1
227,16,5
227,24,5
228,39,2
228,32,2
228,6,5
228,20,3
228,18,3
228,14,5
228,46,1
228,12,2
228,37,5
228,3,2
228,48,4
228,43,3
228,25,1
229,20,1
229,31,4
229,37,4
229,17,3
229,21,5
229,12,1
229,28,1
229,9,5
229,41,5
229,44,2
229,24,4
229,29,5
229,47,4
229,30,1
229,22,2
229,8,4
229,13,1
230,13,2
230,23,5
230,21,5
230,38,2
230,33,4
230,48,3
230,17,4
230,4,1
230,40,2
230,2,2
230,5,2
230,45,2
230,15,5
230,20,1
230,18,5
230,8,5
230,37,3
230,3,1
231,11,1
231,3,3
231,20,2
231,29,4
231,33,2
231,40,2
231,13,1
231,35,4
231,7,4
231,10,3
231,41,1
231,37,5
231,21,3
231,30,1
231,5,1
231,32,3
232,19,2
232,11,3
232,43,4
232,4,4
232,22,5
233,20,5
233,40,5
233,47,2
233,2,3
233,10,5
233,38,5
233,27,4
233,29,1
233,33,4
233,7,2
233,30,4
233,37,3
233,3,3
233,44,3
234,13,4
234,30,4
234,26,3
234,10,5
234,18,5
234,8,1
235,33,3
235,37,3
235,41,1
235,12,5
235,4,3
236,20,4
236,24,2
236,40,3
236,1,1
236,27,4
236,44,5
236,4,3
236,9,2
236,3,5
236,8,5
236,49,1
236,11,5
236,41,2
236,31,2
236,47,2
236,16,4
236,13,3
236,33,2
236,25,3
237,3,2
237,5,5
237,25,3
237,32,5
237,16,5
237,19,5
237,2,1
237,49,5
237,46,2
238,24,3
238,30,3
238,1,1
238,43,3
238,35,3
238,19,2
238,25,1
238,33,3
238,47,5
238,13,5
238,18,1
238,26,4
238,39,1
239,33,4
239,20,5
239,28,3
239,21,1
239,19,1
239,41,5
239,1,2
239,12,5
239,35,3
239,25,2
239,39,4
239,42,3
239,6,3
239,38,5
240,49,2
240,29,4
240,32,2
240,6,3
240,45,2
240,39,5
240,5,1
240,4,2
240,7,5
241,33,2
241,3,4
241,21,1
241,50,1
241,38,4
241,49,4
241,32,5
241,41,3
241,40,3
241,48,4
241,42,5
241,27,2
241,23,4
242,24,5
242,19,3
242,1,5
242,37,3
242,34,4
242,27,1
242,8,3
242,28,1
242,14,1
242,31,1
242,13,1
242,4,1
242,25,1
242,40,2
242,32,5
242,10,2
242,50,4
242,22,3
242,30,1
242,18,4
243,35,1
243,5,4
243,16,4
243,47,1
243,30,1
243,18,5
243,4,5
243,15,1
243,2,5
243,38,5
243,20,1
243,45,3
243,34,4
243,11,3
243,19,4
243,1,4
244,41,5
244,12,3
244,11,5
244,24,4
244,38,3
244,17,4
244,28,4
244,33,1
244,5,4
244,39,2
244,2,4
244,48,1
244,22,3
244,6,3
244,3,5
244,43,4
244,44,2
244,15,5
244,4,4
245,48,2
245,13,1
245,21,5
245,7,4
245,33,3
245,19,4
245,50,2
245,34,3
245,32,2
245,14,1
245,37,4
245,35,1
245,18,5
245,29,5
245,49,4
245,43,5
245,38,2
245,24,5
245,23,2
246,29,4
246,30,1
246,49,2
246,35,2
246,19,1
246,38,3
246,20,2
246,37,5
246,12,4
246,50,5
246,46,3
246,44,4
246,25,1
246,45,2
246,41,3
247,46,4
247,1,5
247,7,2
247,28,1
247,36,5
247,10,1
247,5,4
247,21,1
247,14,1
247,17,2
247,12,3
247,32,2
247,24,5
247,34,3
247,11,2
247,22,4
247,23,4
247,40,1
248,2,3
248,43,3
248,25,3
248,9,4
248,23,3
249,31,3
249,13,2
249,46,3
249,39,3
249,16,4
249,38,4
249,19,5
249,30,3
249,21,4
249,40,4
249,34,4
249,8,4
249,43,3
249,37,1
249,36,2
249,44,3
249,6,1
249,3,3
249,20,3
250,29,1
250,6,4
250,48,5
250,49,2
250,47,4
250,30,2
250,21,1
250,7,5
250,20,1
250,3,3
250,44,3
250,37,2
250,16,5
250,12,4
250,15,1
250,25,1
250,14,2
250,13,2
250,38,5
250,42,5
251,27,4
251,8,2
251,31,5
251,46,2
251,48,5
251,34,2
251,19,1
252,48,2
252,1,2
252,6,2
252,8,3
252,47,4
252,32,4
252,9,2
252,40,3
252,21,2
252,10,1
252,12,3
252,49,3
252,13,3
252,39,2
252,45,3
252,2,5
252,25,5
252,23,3
252,43,3
252,30,5
253,12,5
253,37,3
253,35,2
253,8,4
253,22,4
253,25,5
253,28,4
253,6,3
253,21,3
253,19,2
253,40,3
253,11,5
253,26,3
253,49,2
253,24,3
253,36,3
253,17,2
254,39,1
254,7,3
254,32,1
254,2,3
254,49,4
254,6,4
255,1,1
255,22,5
255,11,5
255,17,5
255,13,3
255,5,5
255,24,3
255,6,2
255,35,4
255,18,3
255,25,3
255,30,4
255,15,2
255,31,5
255,29,3
255,26,5
255,28,3
255,37,1
255,33,3
255,14,1
256,30,4
256,11,5
256,6,2
256,16,3
256,43,3
256,32,3
256,7,1
256,48,3
256,23,1
256,21,4
256,3,3
256,4,5
256,5,3
256,39,4
256,33,5
256,13,3
256,44,1
257,18,5
257,44,5
257,9,4
257,22,4
257,24,5
257,30,5
257,4,5
257,8,5
257,49,5
257,16,2
257,17,1
257,11,5
257,1,4
257,3,4
258,32,3
258,2,2
258,41,1
258,46,5
258,25,3
258,17,4
258,15,3
258,18,1
258,24,3
258,29,2
258,5,4
258,22,3
258,49,1
258,9,2
258,47,3
258,8,3
258,28,1
258,7,5
258,42,4
258,44,2
259,5,4
259,12,2
259,36,5
259,30,1
259,20,5
259,35,2
259,4,1
259,11,4
259,2,1
259,33,5
259,49,2
259,42,1
259,10,2
260,16,3
260,12,4
260,1,5
260,48,4
260,14,4
260,24,1
260,19,1
261,23,3
261,45,4
261,18,1
261,20,4
261,48,5
261,44,2
261,43,2
261,47,2
261,29,3
261,11,1
261,5,5
261,3,4
261,25,2
261,41,1
261,27,1
261,12,3
261,24,3
261,2,3
261,40,4
261,10,3
262,7,5
262,49,3
262,46,4
262,47,2
262,31,3
262,32,1
262,1,2
262,8,3
262,4,1
263,34,3
263,36,5
263,22,5
263,48,5
263,13,2
264,7,4
264,46,1
264,4,5
264,24,5
264,40,5
265,45,5
265,25,2
265,20,3
265,35,5
265,36,1
265,37,3
265,24,5
265,50,2
265,15,5
265,27,3
265,46,4
265,19,2
265,8,4
265,38,4
265,21,5
266,33,4
266,14,3
266,6,3
266,22,3
266,47,4
266,5,3
266,13,3
266,32,3
266,17,2
266,3,1
266,8,3
266,26,2
266,20,2
266,18,2
266,39,2
266,37,2
266,2,2
266,24,5
266,25,1
266,38,4
267,20,1
267,48,5
267,3,1
267,44,4
267,28,4
267,47,4
267,34,1
267,12,5
267,14,5
268,25,3
268,15,2
268,49,3
268,38,1
268,10,4
268,31,4
268,50,4
268,17,3
268,13,5
268,43,4
268,9,3
268,39,5
268,42,2
268,6,2
268,30,5
268,11,4
268,1,4
269,17,3
269,9,4
269,6,4
269,37,3
269,15,1
269,29,2
269,1,2
269,27,1
269,50,1
269,16,2
269,20,4
270,20,2
270,15,4
270,46,5
270,16,5
270,44,3
270,43,5
270,17,3
270,28,5
270,2,4
271,15,3
271,33,4
271,42,5
271,31,3
271,6,5
272,46,5
272,12,1
272,18,4
272,39,5
272,10,4
272,31,2
272,21,3
272,44,5
272,6,5
272,7,2
272,27,2
272,43,5
272,15,3
272,50,4
272,11,1
272,48,5
272,37,5
272,19,5
272,47,5
272,36,5
273,40,2
273,46,4
273,26,2
273,38,2
273,9,5
273,49,3
273,19,2
273,45,4
273,11,1
274,40,5
274,14,2
274,16,4
274,37,3
274,7,1
274,3,4
274,49,1
274,15,1
274,27,1
274,42,5
274,8,5
274,11,3
274,48,3
274,50,3
274,38,2
274,23,3
274,36,2
275,38,3
275,16,2
275,43,1
275,35,2
275,42,2
275,50,4
275,9,2
275,18,1
275,13,5
275,12,2
275,40,2
275,1,5
275,36,4
276,40,2
276,16,5
276,49,2
276,13,5
276,5,3
276,25,4
276,28,2
276,36,5
276,22,4
276,48,1
277,17,3
277,43,1
277,11,2
277,49,4
277,12,5
278,6,4
278,35,5
278,37,3
278,7,2
278,28,1
278,14,3
278,38,4
278,31,3
278,22,1
278,10,3
278,46,5
278,12,5
278,21,2
278,40,3
278,30,2
278,3,3
279,7,3
279,17,2
279,24,3
279,8,3
279,38,3
279,32,3
279,13,2
279,19,3
280,26,4
280,32,4
280,33,3
280,34,4
280,3,4
280,30,4
280,28,5
280,38,4
280,24,4
280,10,2
280,19,4
280,11,5
280,27,4
280,37,3
280,23,1
280,29,4
280,46,4
280,42,4
280,36,4
280,6,1
281,29,5
281,42,3
281,10,1
281,12,3
281,49,5
281,43,3
281,7,5
281,36,4
281,35,4
281,23,4
281,44,3
281,45,2
281,8,1
281,48,3
281,13,3
282,37,2
282,50,2
282,5,5
282,43,3
282,24,1
282,7,2
282,8,2
282,14,1
282,23,4
282,42,2
282,4,5
282,22,5
283,12,1
283,29,5
283,22,5
283,50,4
283,17,4
283,32,3
283,49,3
283,3,1
283,25,5
283,33,2
283,18,1
283,24,5
283,6,4
283,13,3
284,6,5
284,22,3
284,28,4
284,18,2
284,30,4
284,35,5
285,4,1
285,46,1
285,44,4
285,16,3
285,20,3
285,35,5
285,40,2
285,13,1
286,48,3
286,50,4
286,30,1
286,1,5
286,14,4
286,8,5
286,47,1
286,11,1
286,5,1
286,25,5
286,10,4
286,18,2
286,28,5
286,12,5
287,39,1
287,21,5
287,10,2
287,8,3
287,25,4
287,27,5
287,38,3
287,28,3
287,31,4
287,12,1
287,20,1
287,36,2
287,23,3
287,43,3
287,18,4
287,26,3
287,11,1
287,17,3
288,7,1
288,17,4
288,20,4
288,28,2
288,45,4
288,29,2
288,23,2
288,25,5
288,18,3
288,46,5
288,6,3
288,9,1
288,14,1
288,38,3
288,42,3
289,12,2
289,35,4
289,40,1
289,45,3
289,3,2
289,4,2
289,23,1
289,48,3
289,33,5
289,27,5
289,37,4
289,25,2
289,29,5
289,31,5
289,10,2
290,7,4
290,47,3
290,15,2
290,22,1
290,24,3
290,42,1
290,5,3
290,46,2
290,25,2
290,20,1
290,9,3
290,1,2
290,30,2
290,36,5
290,50,1
290,39,1
290,18,4
290,44,4
291,24,2
291,5,4
291,13,1
291,7,5
291,10,4
291,50,5
291,27,5
291,41,1
291,22,5
291,15,4
291,19,1
291,26,5
291,44,1
291,35,2
292,24,3
292,2,2
292,34,5
292,41,2
292,11,4
292,33,5
293,39,5
293,4,3
293,48,3
293,3,3
293,27,3
293,2,1
293,41,5
293,5,2
293,43,2
293,17,3
293,9,5
293,44,4
293,19,5
293,45,1
293,22,5
293,29,3
294,33,4
294,39,1
294,9,1
294,13,1
294,23,4
294,36,1
294,25,2
294,5,3
294,20,4
294,44,2
294,41,5
294,34,2
294,2,2
294,45,4
294,10,5
294,42,2
294,4,5
295,31,4
295,50,2
295,6,1
295,39,2
295,5,3
295,20,3
295,14,2
295,3,2
295,40,1
295,24,5
295,34,4
295,43,2
295,32,1
295,1,5
295,42,1
296,20,3
296,13,5
296,37,3
296,34,3
296,5,1
296,24,1
296,8,3
296,33,4
296,17,4
296,7,3
296,9,1
296,49,4
296,22,1
296,39,1
296,6,4
296,43,1
296,15,2
297,47,5
297,41,3
297,39,1
297,35,1
297,37,2
297,49,2
297,28,4
297,2,1
297,33,3
297,5,3
297,3,1
297,48,3
297,9,3
297,14,1
297,24,5
297,44,1
297,36,5
297,17,1
298,44,4
298,43,4
298,12,3
298,45,2
298,36,3
298,1,1
299,27,5
299,5,3
299,39,4
299,31,2
299,2,1
299,1,4
300,20,1
300,41,2
300,42,2
300,4,5
300,26,3
301,14,2
301,38,3
301,47,2
301,40,5
301,34,5
301,17,3
301,37,4
301,45,5
301,30,3
301,43,1
302,21,4
302,18,2
302,49,4
302,7,5
302,28,4
302,34,1
302,30,2
302,16,5
302,36,2
302,2,3
302,33,2
302,46,5
302,10,3
302,38,4
302,32,3
303,44,3
303,13,2
303,34,5
303,33,5
303,12,5
303,38,5
303,16,4
303,21,5
303,50,1
303,41,5
303,25,4
303,17,5
303,36,4
303,4,2
303,45,4
303,32,2
304,44,3
304,46,5
304,47,5
304,15,3
304,49,4
304,25,3
304,16,4
304,42,2
304,27,5
304,19,1
304,36,4
304,50,3
304,30,1
304,6,2
304,1,5
304,35,5
304,43,2
304,38,3
304,20,5
305,47,5
305,33,3
305,20,5
305,11,4
305,19,2
305,4,1
305,8,4
305,31,5
306,1,3
306,12,4
306,37,2
306,9,4
306,24,4
306,32,5
306,40,1
306,50,1
306,8,5
306,4,1
306,36,5
306,3,3
306,20,5
306,19,5
306,45,5
306,15,1
306,35,3
306,47,5
306,44,3
306,27,2
307,34,3
307,7,4
307,49,3
307,12,4
307,18,1
307,44,4
307,20,3
307,14,3
307,47,5
307,9,2
307,25,2
307,28,1
307,50,4
307,29,5
308,16,4
308,1,1
308,20,1
308,12,3
308,5,4
308,28,5
308,6,5
308,27,1
308,17,4
308,13,2
308,24,5
308,32,2
308,35,2
308,14,3
308,8,2
308,23,1
308,19,2
308,42,1
308,9,3
309,25,4
309,20,5
309,11,4
309,37,1
309,36,4
309,29,3
309,12,3
309,30,5
309,48,2
309,19,1
309,1,2
309,6,4
310,34,4
310,41,5
310,1,3
310,14,5
310,31,5
310,44,3
310,42,4
310,15,4
310,21,2
310,4,5
310,22,2
310,6,1
311,50,4
311,4,2
311,27,3
311,10,4
311,49,2
311,43,2
311,37,1
311,20,1
311,3,4
311,30,5
311,39,5
311,24,2
311,40,1
311,48,3
312,7,5
312,12,4
312,22,5
312,21,3
312,33,2
312,20,2
312,38,5
312,27,1
312,16,4
312,2,5
313,39,2
313,23,5
313,1,4
313,25,4
313,48,2
313,34,3
313,28,1
313,35,1
314,27,5
314,9,3
314,4,4
314,1,4
314,39,3
315,30,4
315,40,1
315,21,1
315,3,1
315,23,4
315,48,3
315,28,2
315,49,1
315,11,5
315,1,1
315,31,1
316,49,4
316,1,5
316,18,5
316,15,5
316,28,4
316,23,4
316,22,3
316,5,4
316,50,1
316,30,1
316,42,2
316,2,4
316,47,3
316,45,2
316,38,5
316,33,5
317,3,3
317,15,4
317,8,5
317,33,1
317,37,5
317,50,2
317,29,3
317,5,4
317,12,5
317,38,4
317,46,1
317,31,2
317,40,5
317,1,4
317,45,2
317,13,1
317,7,5
317,26,2
318,13,1
318,26,4
318,30,5
318,22,5
318,20,2
318,4,3
318,8,4
318,10,5
318,43,2
318,47,1
318,36,4
319,49,2
319,46,2
319,19,4
319,22,3
319,8,2
319,41,5
319,32,1
319,13,3
319,34,3
319,18,1
319,17,1
319,45,1
319,33,1
320,42,2
320,15,3
320,48,2
320,30,2
320,23,3
320,35,4
320,9,1
320,5,3
320,2,5
321,13,4
321,20,4
321,5,2
321,29,1
321,25,3
321,44,1
321,22,5
321,45,4
321,36,3
321,7,5
321,1,3
321,15,4
321,47,1
321,2,2
321,43,4
321,32,1
321,38,3
322,42,2
322,47,1
322,31,3
322,13,1
322,11,1
322,18,4
322,4,1
322,3,4
322,44,4
322,12,3
322,32,2
322,38,5
322,37,1
322,2,2
322,14,1
322,10,1
322,26,5
322,19,4
322,45,1
323,20,2
323,35,1
323,26,1
323,28,5
323,49,3
323,40,2
323,41,5
323,42,2
323,23,4
324,50,4
324,13,3
324,30,5
324,20,4
324,12,2
324,34,3
324,46,1
324,38,5
324,49,1
324,1,4
324,47,5
324,14,2
325,23,1
325,6,1
325,14,4
325,2,3
325,20,1
325,5,2
325,41,3
325,34,5
325,1,4
325,4,4
325,47,4
325,18,1
325,11,1
325,36,1
326,2,1
326,45,2
326,49,3
326,7,3
326,20,1
326,3,4
326,42,4
326,43,3
326,44,2
326,26,2
326,1,4
326,33,2
326,50,5
326,41,2
326,14,3
326,4,3
326,8,2
326,36,2
326,24,2
326,13,5
327,33,3
327,15,3
327,7,1
327,8,3
327,3,5
327,21,2
328,3,1
328,46,5
328,28,1
328,27,3
328,11,2
328,22,3
328,23,2
328,14,4
328,39,1
328,21,2
328,49,1
328,29,3
328,41,1
328,48,4
328,6,1
328,35,5
328,50,3
328,1,2
328,37,1
328,26,4
329,14,2
329,16,2
329,44,5
329,20,4
329,11,3
329,31,2
329,48,1
329,35,3
329,37,5
330,21,5
330,10,1
330,27,4
330,1,4
330,47,5
330,44,3
330,46,3
330,23,5
330,7,4
330,22,3
330,16,3
330,19,2
330,34,4
331,36,3
331,26,1
331,27,3
331,2,1
331,13,1
331,19,3
331,46,1
331,6,3
331,37,1
331,29,3
331,45,2
331,50,4
331,31,3
331,49,2
331,20,4
331,24,4
331,28,3
331,18,1
331,5,3
331,43,1
332,12,3
332,50,4
332,29,5
332,7,3
332,41,2
332,18,5
332,2,3
333,44,3
333,14,4
333,6,3
333,17,4
333,4,2
333,28,4
333,42,4
333,40,4
333,15,4
333,34,3
333,16,4
333,38,1
334,36,4
334,33,1
334,17,4
334,50,2
334,14,4
334,49,5
334,7,4
334,38,1
334,30,4
334,16,1
334,45,3
334,12,5
334,5,4
334,10,1
334,6,5
334,2,3
335,10,4
335,19,2
335,44,4
335,3,4
335,31,4
335,8,4
335,2,4
335,41,5
335,50,5
335,29,3
336,41,4
336,3,5
336,15,5
336,4,1
336,6,1
336,7,3
336,25,3
336,36,2
336,47,4
336,23,4
336,27,3
336,20,3
336,43,3
336,9,3
336,18,1
336,29,2
336,34,2
336,40,5
336,16,5
337,9,2
337,32,3
337,47,1
337,22,2
337,41,4
337,11,2
337,14,2
337,35,2
337,7,3
337,36,2
338,28,2
338,29,4
338,48,5
338,36,3
338,42,1
338,20,1
338,31,5
338,17,4
338,41,5
338,32,4
338,23,2
338,50,2
338,13,3
338,24,5
338,44,4
338,16,2
338,30,3
339,39,5
339,29,2
339,35,5
339,28,1
339,32,5
339,1,4
339,4,4
339,14,3
339,45,4
339,21,4
339,34,4
339,19,5
339,43,4
339,16,3
339,48,3
339,8,4
339,7,2
339,2,1
340,11,2
340,33,5
340,4,5
340,2,1
340,20,3
340,5,5
340,24,5
340,40,4
340,10,4
340,14,1
340,9,1
340,27,4
340,42,3
341,34,1
341,20,4
341,1,3
341,14,2
341,46,1
341,11,5
341,17,1
341,6,1
341,7,3
341,29,5
341,26,1
341,32,2
342,5,1
342,50,3
342,27,2
342,49,4
342,18,1
342,4,5
343,19,5
343,36,5
343,9,5
343,14,2
343,17,3
343,35,5
343,7,1
343,23,5
343,25,4
343,12,2
343,38,4
343,43,2
343,6,5
343,44,3
344,19,3
344,12,5
344,8,3
344,30,4
344,5,5
344,17,5
344,23,2
344,38,4
344,24,4
344,16,4
345,19,2
345,1,4
345,4,1
345,32,2
345,21,1
345,34,5
345,2,4
345,36,3
345,11,4
345,41,3
345,44,1
345,33,2
345,24,5
345,43,5
345,8,4
345,28,1
345,37,3
345,22,4
345,13,3
346,21,1
346,39,3
346,6,1
346,5,4
346,14,5
346,16,5
346,36,1
346,45,3
346,28,1
346,40,1
346,27,2
346,24,4
346,23,1
346,49,4
346,4,3
346,3,4
346,46,2
346,15,3
347,32,4
347,11,1
347,21,4
347,17,1
347,3,5
348,34,4
348,43,1
348,20,5
348,10,4
348,21,4
348,36,3
348,50,5
348,35,3
348,39,3
348,32,4
348,42,5
348,1,5
348,45,3
348,6,4
348,4,2
348,22,2
349,49,1
349,14,5
349,5,4
349,11,3
349,1,3
349,17,4
349,29,5
349,6,3
349,9,2
349,45,5
349,2,4
349,25,4
349,39,5
349,32,5
349,46,3
350,8,2
350,41,2
350,45,1
350,42,1
350,19,4
350,3,2
350,34,4
350,9,4
350,15,4
350,5,5
350,35,1
350,11,5
350,33,2
350,17,2
351,17,5
351,37,4
351,4,4
351,13,3
351,18,2
351,33,4
351,49,4
351,30,5
351,10,5
351,26,2
351,47,1
351,50,2
351,44,2
351,6,2
351,5,2
351,39,5
351,21,3
351,9,3
352,22,5
352,34,3
352,43,2
352,33,4
352,2,5
352,21,4
352,40,1
352,11,5
352,15,2
352,23,5
353,18,3
353,40,2
353,15,5
353,11,1
353,6,3
353,32,1
353,14,1
353,31,2
353,38,4
353,34,4
353,47,4
353,22,5
353,9,4
353,42,2
354,14,1
354,4,2
354,15,5
354,17,3
354,38,4
354,7,2
354,5,3
354,22,3
354,8,2
354,37,1
354,10,5
354,43,5
354,50,1
354,25,1
354,26,1
354,34,1
354,31,2
355,3,4
355,41,1
355,4,4
355,6,4
355,18,4
355,37,1
355,7,4
355,19,5
355,10,5
355,17,5
356,8,2
356,33,3
356,37,1
356,41,3
356,45,5
356,3,1
356,46,2
356,31,3
356,44,5
356,47,5
356,30,1
356,24,5
357,10,2
357,29,2
357,37,5
357,40,5
357,23,4
357,36,2
357,41,2
357,5,2
358,18,2
358,15,2
358,30,2
358,25,2
358,36,4
359,46,3
359,22,2
359,10,1
359,25,5
359,14,4
359,21,2
360,43,1
360,17,2
360,33,2
360,41,4
360,26,4
360,47,2
360,24,3
360,30,3
360,7,4
360,21,4
360,5,2
360,49,3
360,22,3
360,32,4
360,35,4
360,44,5
360,25,5
360,9,4
360,19,1
361,8,3
361,39,5
361,11,1
361,50,1
361,28,4
361,10,5
361,44,1
361,9,4
361,27,3
361,34,2
361,22,1
361,35,1
361,48,5
362,10,5
362,1,3
362,37,1
362,22,2
362,24,2
362,17,1
362,46,5
362,33,5
362,42,5
363,33,3
363,36,4
363,16,4
363,26,2
363,10,2
363,19,4
363,22,4
363,9,3
363,13,4
363,32,1
363,44,1
363,8,5
363,25,4
363,11,2
363,49,2
363,5,4
363,23,5
364,16,5
364,12,2
364,30,5
364,1,5
364,8,5
364,34,3
364,20,3
364,11,2
364,25,5
364,37,3
364,22,3
364,33,2
364,50,1
364,46,4
364,48,2
364,23,2
364,5,2
365,26,2
365,41,1
365,37,5
365,7,1
365,27,1
365,39,3
365,46,2
365,29,4
365,6,1
365,8,1
365,36,1
365,33,4
365,44,3
365,2,3
365,19,4
365,21,2
365,38,2
365,40,4
366,31,2
366,17,5
366,14,2
366,10,2
366,26,5
366,32,1
366,2,1
366,20,2
366,39,1
366,34,1
366,3,2
367,44,5
367,2,1
367,38,5
367,30,1
367,9,4
367,48,2
368,29,2
368,8,4
368,22,4
368,30,1
368,44,2
368,10,4
368,13,3
368,16,4
368,1,1
368,48,4
368,32,1
368,36,4
368,28,5
369,3,5
369,50,5
369,31,2
369,36,2
369,44,2
369,13,5
369,46,3
369,29,4
369,43,1
369,25,1
369,7,5
369,11,1
370,24,1
370,8,3
370,10,5
370,18,5
370,43,4
371,16,5
371,6,4
371,31,5
371,37,3
371,24,2
371,26,3
371,22,5
371,21,4
371,14,2
371,41,3
371,18,4
371,48,3
371,36,2
371,33,5
371,44,2
372,15,3
372,9,5
372,16,4
372,17,4
372,11,1
372,14,4
372,31,4
373,7,1
373,4,4
373,21,5
373,22,3
373,46,1
373,38,4
373,50,2
373,37,3
373,10,5
373,9,3
373,1,1
373,5,2
373,29,2
374,25,5
374,28,4
374,37,5
374,49,2
374,42,1
374,47,3
374,38,5
374,46,4
374,18,3
374,7,5
374,14,4
374,13,5
374,29,1
374,33,4
